0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.560000000000000000e+02
2.540000000000000000e+02
6.490000000000000000e+02
1.992000000000000000e+03
5.748000000000000000e+03
1.389800000000000000e+04
2.810000000000000000e+04
4.478700000000000000e+04
5.661900000000000000e+04
6.448400000000000000e+04
6.553400000000000000e+04
6.140000000000000000e+04
5.496800000000000000e+04
4.803300000000000000e+04
4.165800000000000000e+04
3.614300000000000000e+04
3.076900000000000000e+04
2.656300000000000000e+04
2.272300000000000000e+04
1.922100000000000000e+04
1.657900000000000000e+04
1.414200000000000000e+04
1.186400000000000000e+04
1.040700000000000000e+04
8.689000000000000000e+03
7.669000000000000000e+03
6.472000000000000000e+03
5.424000000000000000e+03
4.703000000000000000e+03
3.913000000000000000e+03
3.490000000000000000e+03
3.016000000000000000e+03
2.673000000000000000e+03
2.281000000000000000e+03
1.972000000000000000e+03
1.709000000000000000e+03
1.433000000000000000e+03
1.275000000000000000e+03
1.108000000000000000e+03
9.400000000000000000e+02
7.790000000000000000e+02
6.700000000000000000e+02
5.960000000000000000e+02
5.020000000000000000e+02
4.890000000000000000e+02
3.650000000000000000e+02
3.400000000000000000e+02
3.040000000000000000e+02
2.590000000000000000e+02
2.310000000000000000e+02
2.030000000000000000e+02
1.920000000000000000e+02
1.480000000000000000e+02
1.260000000000000000e+02
1.090000000000000000e+02
1.150000000000000000e+02
1.070000000000000000e+02
1.190000000000000000e+02
1.490000000000000000e+02
